"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","1","2","3"
2.98240246758386e-05,2.04561613488378e-05,5.01398423487466e-05,1.50534964710224e-05,6.6959941219277e-05,1.87626048625627e-05,1.24767573687138e-05,1.24767573687138e-05,6.59389912510763e-05,1.24767573687138e-05,0,0.00212354430215898,0.000607431385421749,0.00307867349898963,0.000379951840985999,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.04565718847669e-05,2.17802376875665e-05,0.00100949899930144,0.000293762335275654,1.24767573687138e-05,0.000114465214136597,0.000180094169839268,6.13904028782348e-05,0.000349978497325267,0.000221206796352806,0.000264047739288291,9.56541958417314e-05,5.26177643261625e-05,0.000607288415883374,0.000417466799195559,9.18376161882474e-05,0.000130530151088574,2.90485830231792e-05,0.000102275114224421,2.6313850686571e-05,3.64946832659624e-05,5.70961244962493e-05,2.97966806059736e-05,0.000284815853121816,0.0031615343576785,0.000101441114924715,0.000842413381015481,0.000131558866619729,0.00168132813862858,2.69894900356607e-05,0.00484122706792082,1.93525539299113e-05,5.06442398478263e-05,3.52987844416493e-05,1.74402637675061e-05,3.1192819424993e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.20644101160771e-06,2.24102795814247e-05,2.38593903999411e-05
3.68556010248005e-06,2.64878761662707e-06,6.4248879827973e-06,1.85591935593472e-06,8.75839588155707e-06,2.48791911507878e-06,1.24767573687138e-05,3.14899458025976e-06,8.36781359698042e-06,1.74738940213045e-06,0.00301709819121113,0,0.00191503753210841,0.00612339810261941,0.00115819499154888,1.13671135275854e-06,2.88792603712118e-06,1.31037092850935e-06,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.49096185024104e-06,2.70281660535356e-06,0.000172619219360981,5.12804067737947e-05,3.44962072111642e-06,5.50846904152391e-05,2.64908713301769e-05,7.22511034301768e-06,3.94781758931003e-05,2.64962439288567e-05,4.35806075807133e-05,2.80363261654699e-05,1.29414133711873e-05,0.000101198611519589,3.69376413199035e-05,9.71408716425667e-06,1.94029478732143e-05,3.38928098789699e-06,1.04490163107631e-05,2.74804818516821e-06,3.92263654214827e-06,7.33884991908897e-06,3.09904491902173e-06,3.30953492443579e-05,0.000222741222290391,1.09136783863628e-05,9.5433105594506e-05,1.23486054881505e-05,0.000260470225341881,2.98869590714304e-06,0.000157400448049714,2.44162727664284e-06,6.24979650615797e-06,4.32164145506386e-06,2.19178611702506e-06,3.93951062332432e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06542613853962e-06,2.6791595921664e-06,2.85071704502542e-06
2.32024729809584e-06,1.68951662910249e-06,4.33263996503165e-06,1.16945502366193e-06,5.59383002480179e-06,1.63635544782866e-06,1.24767573687138e-05,1.99291898980743e-06,5.90672657810754e-06,1.47071413309647e-06,0.00160722501731634,0.000992755143926183,0,0.000331169086626345,0.000227362752664955,9.1724364364241e-07,1.90158934225162e-06,9.95893571322384e-07,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,9.88384413363108e-07,1.80119932950543e-06,0.000102777747928229,5.56096754969359e-05,2.31855363975021e-06,4.45683897203584e-05,1.4900768355678e-05,4.2924812930167e-06,2.36048117840915e-05,1.64115132322589e-05,2.45497305996484e-05,1.56720459204519e-05,8.97137069191619e-06,5.53120252207205e-05,2.02721474055189e-05,5.58543036015867e-06,1.15642261016477e-05,1.87010166919695e-06,6.05556344218066e-06,1.56857787714072e-06,2.14620408799098e-06,4.64389092387164e-06,1.74341239858354e-06,1.81153097643528e-05,0.000127656465444169,6.01991868476734e-06,5.92204046167515e-05,7.1221781812547e-06,0.000145937505854905,1.76385382373412e-06,9.98401530149788e-05,1.58985265503096e-06,3.88749355918561e-06,2.73251027363119e-06,1.37867116647352e-06,2.49091964827705e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.30922506248605e-07,1.63420815140655e-06,1.72284578864385e-06
3.01089258901417e-06,2.10655688961436e-06,5.0924943760456e-06,1.50801436968165e-06,6.92532176773379e-06,1.89376370352131e-06,1.24767573687138e-05,2.39260058559542e-06,6.80042820750841e-06,1.24767573687138e-05,0.00496046852133531,0.00065887905737614,0.000142356358958515,0,0.000118061722313956,1.24767573687138e-05,2.09435682980022e-06,9.12182890265868e-07,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.12171119602297e-06,2.18824247741463e-06,0.000196115063789979,3.16841872913566e-05,2.60427338715037e-06,1.78522466460566e-05,2.05725898479955e-05,6.10503140584506e-06,3.57808988830098e-05,2.2412585081058e-05,3.30011335604819e-05,1.63399853795832e-05,6.07358091513373e-06,8.03016133794951e-05,3.38582785944898e-05,9.06088455496561e-06,1.40362327621183e-05,2.87623679524322e-06,9.04151974320914e-06,2.58181816338394e-06,3.40692453587936e-06,5.79544213675668e-06,2.92710948569418e-06,2.75454903435671e-05,0.000326789682855117,9.80248490117053e-06,7.89860022394838e-05,1.22498919939774e-05,0.000199147795756522,2.59375155139039e-06,0.000498923298307853,1.94273788170685e-06,5.06216009492885e-06,3.53514097313832e-06,1.76121505821308e-06,3.15137026355981e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1210418136971e-07,2.21659683912365e-06,2.37075416993589e-06
2.06093771840773e-06,1.48735158219646e-06,3.59531482596188e-06,1.03867649908389e-06,4.91921547205114e-06,1.38354929987288e-06,1.12569122909692e-06,1.77563597237346e-06,5.13678069755851e-06,9.62992096317019e-07,0.000465378210795277,0.00334061474528428,0.000193717277200241,0.000218061783852696,0,6.30876480233572e-07,1.64241622709863e-06,7.00729996461214e-07,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,5.29875852539128e-07,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,8.29928074873702e-07,1.51048241152138e-06,0.000391052842992048,4.94136897263845e-05,1.99575623851606e-06,7.29553822352385e-05,1.44285786260179e-05,4.09717527886159e-06,2.5557911494881e-05,1.86900440149192e-05,2.51654058096439e-05,2.18069694117988e-05,1.41370303686435e-05,5.01084348961647e-05,1.53925606920686e-05,5.07966064443622e-06,1.55705637111856e-05,1.72457406283565e-06,5.40871045638548e-06,1.39730940265647e-06,1.91434489789079e-06,5.2873156856617e-06,1.56132198635367e-06,1.5219004479705e-05,8.73450706356062e-05,5.40778475577882e-06,5.27910277033364e-05,6.98044984265068e-06,0.000144625793844687,1.60350783341074e-06,4.16999707664926e-05,1.38320712398989e-06,3.51632228050313e-06,2.41739650487518e-06,1.23657870727118e-06,2.22592300893044e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86633564981405e-07,1.49488951457125e-06,1.58278040470539e-06
1.1468037641568e-05,4.26780406737578e-06,1.06125509714985e-05,6.25564804156134e-06,1.6966235531423e-05,6.02095235314111e-05,2.68407905074142e-05,8.16416729459641e-06,9.70710653648892e-06,0.000854472453705883,1.24767573687138e-05,1.07564979364281e-06,6.83608759710392e-07,1.24767573687138e-05,7.38924909091841e-07,0,9.72992196184405e-06,0.000219834489092315,8.99259732152507e-06,3.00426918766893e-06,4.27375661204115e-06,3.28977438317286e-06,4.00286423125559e-05,1.76720470558452e-05,7.49856747277879e-05,2.1544769406084e-06,3.10066495634807e-05,6.26943753372776e-05,1.36088341607364e-05,6.30198557053909e-06,3.72703210786885e-06,6.22062137444989e-06,0.00010977632957595,1.59516317653727e-05,1.54597005108338e-06,1.83884535663342e-05,1.06364139598343e-05,2.31604971485616e-06,1.24767573687138e-05,2.67083773655998e-06,1.24767573687138e-05,2.87357638337319e-06,1.24767573687138e-05,6.62467067305617e-07,9.52651190576759e-07,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.65367748889693e-06,9.63909508877362e-07,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,3.80622124927552e-06,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,7.31041269040963e-07,1.24767573687138e-05,3.82462074172732e-06,8.98647137210113e-06,8.54711251486336e-06,3.18282415346011e-06,5.82411217053852e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7988586463958e-07,3.86137491106758e-06,3.81633954020304e-06
0.000485117459993568,6.35594078716507e-05,6.13456640891879e-05,0.000130002778907711,0.000161818540939628,4.3708782115422e-05,0.000161464672700217,0.00317927857171456,3.35420292075327e-05,3.4085749403896e-05,1.24767573687138e-05,2.30510255697681e-06,1.39397965141142e-06,1.80070693977817e-06,1.39310836892528e-06,2.1938473296484e-05,0,2.94908257040432e-05,5.43559012931347e-06,3.43757980519077e-06,5.35415686337929e-06,3.29845700875424e-06,2.33587602951035e-05,9.92913405594816e-06,2.44452074562961e-05,2.15024145316186e-06,2.7148755860208e-05,2.4908401996913e-05,8.7459966448985e-06,5.22250766456445e-06,3.13156273723908e-06,6.08833669267239e-06,2.74416537489541e-05,7.58403634845241e-05,3.37706745291004e-06,3.65477850064329e-05,0.0105002167692917,4.23421451883368e-06,2.8551356561528e-06,1.06671425286174e-05,9.64940461625668e-06,7.89239881307208e-06,4.81742790744486e-06,1.53965851297017e-06,2.33450171805685e-06,5.22800892912213e-06,1.72767123808765e-06,8.63191722339418e-06,4.35777913984046e-06,3.72072427712229e-06,2.8554942342169e-06,1.74110617839962e-06,2.15444913583851e-06,1.9594239347398e-05,2.05297572230225e-06,1.64346951202949e-06,5.97411598292145e-06,6.46583134233297e-06,1.86269128614968e-05,6.16961365227879e-06,3.00791735058338e-05,2.61568746222096e-06,1.24767573687138e-05,0.000150963269063075,0.000301745499148865,0.000555348318144105,0.000110742406441498,0.000207506486277533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74318698786884e-06,0.000121579849998269,9.73698576084442e-05
1.89602290102617e-05,4.9281920993847e-06,1.19623200318561e-05,1.17014006080295e-05,2.28764854968549e-05,0.00015736199398801,8.37040989055941e-05,8.28138647061183e-06,9.05729414928994e-06,0.00133764974464276,1.24767573687138e-05,9.88397286300665e-07,6.14261115061257e-07,7.62658064642265e-07,7.03545058309213e-07,0.000377385027029109,1.12581239990468e-05,0,3.67817271226783e-06,2.18986683500147e-06,3.38353367000793e-06,2.25331431291899e-06,1.64623104230578e-05,7.27000693779142e-06,7.42809302029118e-05,1.79753153365944e-06,1.44204054731089e-05,4.4070857116885e-05,6.37291957259318e-06,2.88377010092017e-06,3.10624198758211e-06,3.66898440741819e-06,0.000638458279231381,6.69872826246696e-05,1.39845802145144e-06,1.72665642507632e-05,1.18379016188059e-05,2.15478898539452e-06,1.24767573687138e-05,2.64681835744893e-06,1.24767573687138e-05,2.67689207782718e-06,1.24767573687138e-05,6.69445336704091e-07,9.13964768840068e-07,1.24767573687138e-05,1.24767573687138e-05,2.32023558902181e-06,1.61335191712765e-06,9.561164546832e-07,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,3.57991043025089e-06,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,7.31583567651218e-07,1.24767573687138e-05,3.9609862509385e-06,8.99176859824479e-06,9.93866733342015e-06,3.21247976445546e-06,5.89283508241239e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45986770572241e-07,3.98721307308891e-06,3.9507911807388e-06
6.84866038905178e-06,2.93457048652568e-06,6.76016600274611e-06,3.67885634318188e-06,1.06002739256225e-05,1.00419346055269e-05,1.69731957639804e-05,6.76721677654642e-06,6.90662038773012e-06,1.43308797464132e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.1876962050436e-05,8.03699572498405e-06,8.70281248857322e-06,0,1.683121890384e-05,2.14679459836843e-05,2.05851110401539e-05,0.00273861371900889,0.00823796619275459,1.31415888221412e-05,8.31930139698138e-06,0.000132177417862922,6.88199419554894e-05,0.000397815923533306,3.93502815688012e-05,1.394788227494e-05,4.98267329122961e-05,7.60155745813201e-06,7.5545166079613e-06,1.24767573687138e-05,1.44906016884902e-05,9.27680102592313e-06,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,2.97513459651439e-06,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,2.85668224590398e-06,6.46333427597867e-06,6.15935913680743e-06,2.2943575856804e-06,4.1584568677021e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79416283445224e-07,3.15998102626242e-06,3.03697963164284e-06
5.41251049699808e-06,2.41397358572342e-06,5.35925150055e-06,2.74153764598094e-06,8.34637453260174e-06,8.45826480910091e-06,1.55162302825279e-05,6.2989387497535e-06,5.51861092125797e-06,1.12633123970767e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,8.47876740432364e-06,7.35589461763628e-06,7.18679490588783e-06,0.000172529526109269,0,0.00456743969631501,0.00160888781981166,0.000342184129495196,0.000118147173322469,1.00603437657941e-05,4.57836665998613e-05,0.00142483612791643,3.59719581799288e-05,2.38605587046655e-05,0.00057370888338205,3.21361013360724e-05,0.00312327186226524,6.26193382394469e-06,5.18337418119384e-06,1.24767573687138e-05,1.27287341220207e-05,8.65890287385091e-06,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,2.51103750098603e-06,5.82939262033378e-06,5.09774848374117e-06,2.11339817660088e-06,3.84466097118633e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12e-05,2.96471299875046e-06,2.8896771331873e-06
8.50795672473103e-06,3.85041199015778e-06,8.39717713241673e-06,4.29927193558084e-06,1.33127640820417e-05,1.24751418009671e-05,2.50857980379797e-05,1.049020358993e-05,8.9731952931983e-06,1.73407772968816e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.30648864663246e-05,1.24567205850588e-05,1.12838784123111e-05,0.000216511623394947,0.0136249523185621,0,0.000705840501370623,0.000464624740446779,0.000171067679447585,1.48365088858733e-05,0.000707773550307443,0.00221662260281625,5.74543855142881e-05,4.30162247078971e-05,0.000551107312868031,0.000746604345851369,0.001187336638789,9.84170985654123e-06,7.46495904765196e-06,1.24767573687138e-05,2.06897442482889e-05,1.37027864242927e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,4.07525935382434e-06,1.03359719969952e-05,8.38464220166781e-06,3.58228263522543e-06,6.44307653241396e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12e-05,5.24761538744204e-06,4.88473163682783e-06
5.86911607770343e-06,2.39167583922669e-06,5.8138070825301e-06,2.99631965767093e-06,9.09139162621356e-06,8.99012218008543e-06,1.59929833730818e-05,6.14544221892372e-06,5.66352989060129e-06,1.24991358865714e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.01331522583967e-05,7.59959211781289e-06,7.76217681569326e-06,0.000267635242336364,0.00118354299082473,0.00014355119958412,0,0.00108895327860295,0.000234048385554437,1.15572406401886e-05,1.61878464012695e-05,0.000528862139965135,4.13244248984056e-05,7.17858644849938e-05,0.000179450320160106,2.67052990397629e-05,0.0032615885514857,6.68336464308849e-06,6.21280213395155e-06,1.24767573687138e-05,1.28888292111409e-05,8.35757588754035e-06,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,2.57047878829004e-06,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,2.38521647945131e-06,5.70502390962177e-06,5.19681912748011e-06,2.01012872994584e-06,3.65824108702651e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12e-05,2.81232496437242e-06,2.71855982167684e-06
3.33863367707483e-05,1.38025715496539e-05,3.25062504416801e-05,1.72302033575049e-05,5.2128521512914e-05,4.63210452428854e-05,7.70527160820693e-05,3.08883088184956e-05,3.40381163131383e-05,6.81059845979444e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,5.73184485807986e-05,3.58521357327776e-05,4.13515626344554e-05,0.00330284996774422,7.38140159952282e-05,9.77081982059192e-05,0.000107102473330799,0,0.00498704911762976,5.86028471104604e-05,3.97235291242997e-05,0.000465204531143892,0.000343298399098961,0.00122464014433935,0.000113049421282699,6.64115526364199e-05,0.000217295602383159,3.55555407754999e-05,3.54361958540237e-05,1.24767573687138e-05,6.84929386073568e-05,4.16957563705999e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.3532391190881e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24681371608138e-05,2.99157774368531e-05,2.84781956102357e-05,1.05550499065161e-05,1.91915690928099e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65978685934841e-06,1.4358856758676e-05,1.39443424687027e-05
1.16121786376999e-05,4.98614858814094e-06,1.15446646938556e-05,6.40326389743098e-06,1.82637012368289e-05,1.69009978569425e-05,2.82567887184003e-05,1.12781207873618e-05,1.19890253046044e-05,2.4999963327424e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,2.09153362904542e-05,1.34200929030497e-05,1.48245672659452e-05,0.00371190511730737,2.62822915296263e-05,2.95283497095273e-05,3.09499888145553e-05,0.00386918050881348,0,2.19222786237619e-05,1.30880030876869e-05,0.000172930655366858,0.00015322191510592,0.00173433234696351,4.6222846886263e-05,2.20463886749729e-05,5.26814703654967e-05,1.29499479829339e-05,1.29350823342988e-05,1.24767573687138e-05,2.44399501224245e-05,1.55279366523707e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,5.01829796510978e-06,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,4.79699459456548e-06,1.08910610538738e-05,1.04020828054471e-05,3.8723432861523e-06,7.01482209929455e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7676649251301e-07,5.3039012135112e-06,5.08880147968317e-06
9.09912320015152e-06,3.61943778358662e-06,7.65055669271812e-06,4.77613917440615e-06,1.26648253015482e-05,1.52536265624018e-05,0.000255380181798704,9.47496002194941e-06,7.30128543058446e-06,0.000131831781902817,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,6.21613254274221e-07,0.000211266440030957,1.25206139997193e-05,9.41190482155643e-05,1.13271303991474e-05,4.51496485616031e-06,5.8482021319068e-06,4.48211891554316e-06,4.36686737033785e-05,2.15183721764243e-05,0,2.50770316668968e-06,5.74085117205927e-05,0.000123011730357088,1.91730121552681e-05,1.06816639713467e-05,4.26080211029779e-06,1.04470505203466e-05,2.88362958170749e-05,9.58244008922672e-06,1.24767573687138e-05,1.65596490502675e-05,1.30001116400018e-05,1.57952505654221e-06,1.24767573687138e-05,2.60307661003673e-06,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,6.10382475918499e-07,7.67478547621296e-07,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,9.52577407819034e-07,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,3.63079087221275e-06,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,7.27537456026212e-07,1.24767573687138e-05,3.64476102446725e-06,8.52825300671932e-06,7.91350696114653e-06,2.97143694329058e-06,5.39248316469243e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.51178551568501e-07,4.20026009158583e-06,4.06423594115539e-06
5.79458791934009e-06,2.43280392112825e-06,5.41199875826432e-06,3.01097661034326e-06,8.46445616749399e-06,8.40537292810618e-06,1.79988614068264e-05,6.99375948454937e-06,5.69582679360868e-06,1.27295306799234e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,9.86522059397979e-06,8.54851517141137e-06,8.08957097404234e-06,5.79974673546083e-05,0.00125756271647538,0.00344391622088354,0.000766319250819046,0.000237441638707182,4.27828397605955e-05,1.17198820395927e-05,0,0.000388736401112011,3.99784980389407e-05,2.14457926434392e-05,9.64469146307183e-05,0.0323310404683069,0.000395240805267662,7.04261134500098e-06,5.44141659067568e-06,1.24767573687138e-05,1.24767573687138e-05,9.43484089243953e-06,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,2.55176310125127e-06,6.14304094320736e-06,5.21653713855069e-06,2.13223048866859e-06,3.88709142102953e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12e-05,3.17880907284226e-06,3.05817265945618e-06
2.57407895746701e-05,1.15122791815039e-05,2.55087149621171e-05,1.31399806200011e-05,3.97070709562329e-05,3.83963785623257e-05,6.98725969502577e-05,2.91206878202177e-05,2.56304776664012e-05,5.1852810849688e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,3.96142206095922e-05,3.55727862574153e-05,3.22505492802396e-05,0.00159376487102194,0.000287370604916942,0.000114511824419399,0.000108501065400765,0.0016143095318355,0.00166473993196274,5.51955529378303e-05,3.32419075975856e-05,0,0.000235556112400709,0.000645560838552391,0.00813155528510792,5.62971622174355e-05,0.00396724243399539,2.81262824321774e-05,2.61561173378605e-05,1.24767573687138e-05,5.8660576983854e-05,4.04603279738629e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.28107302262579e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.24767573687138e-05,1.18649589072055e-05,2.89103475726024e-05,2.43077272670214e-05,1.00214796801451e-05,1.80427024542079e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5956682829264e-06,1.4635396609889e-05,1.35101712005272e-05
