"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90"
5362.54902656726,4895.61982802011,4642.07698998187,5327.7659060685,4892.63286390543,5648.2471344515,6901.69267581998,6035.30657542406,4239.0611875928,6285.15282256756,0,649.32491463566,979.199106861865,277.729648400718,1081.7525569,6445.86722871195,6096.59778263988,6217.5807280547,7813.1799006072,8639.46807945768,8935.24265254195,8391.73941190737,7773.28383464705,7706.79677557357,7012.03853972594,9568.06849054853,8034.43310695536,7305.58607349976,7578.55120106977,8050.42535480386,9660.20580629613,8228.441473374,5978.90634844298,5339.82281745687,1040.27316794225,3135.19859383913,6099.65433685389,1932.24990951912,1666.64217223949,3835.81659801479,2179.86452353935,2346.47426218535,1711.55576633837,1621.90593988408,2128.99470453296,1350.40997970807,1220.86790183431,3999.35659859332,2192.58570242081,3863.13956755465,2387.97218782179,3899.25975953908,3612.32226565604,3510.35948668056,3999.58540025822,1303.84665769619,850.591587471984,3809.50984999465,1970.38552223016,3138.19256926859,1680.78621770705,3659.97577329392,211.081380683524,5105.66425549536,5101.12976051131,5227.89259891991,5086.99993380004,5088.04232206602,5765.38923686193,5387.09963533036,6920.28844654167,5322.51553945295,6598.17917713466,5213.6482575001,4387.91508676572,6205.04582670384,5337.6005903536,4321.74163305933,5022.68152042029,5866.66970826531,2904.95244325726,3934.04875221155,2933.39596620435,4174.09037490394,3413.740989399,1096.58082682807,5330.65474385342,4449.87385797065,5671.54376779487,5487.44176415284
4843.55473196264,4382.50259887971,4086.12527416994,4800.82327229913,4353.49176794373,5058.50942977526,6356.63449390191,5577.86647032529,3637.90439334085,5679.89756595796,649.32491463566,0,472.412450432531,377.410547599208,509.511488487892,5837.2981892434,5616.64271745365,5622.54090783536,7183.86505782109,8014.27962650206,8315.40350237357,7757.15986331995,7139.63688570481,7077.47159163042,6423.0102916765,8933.06770151537,7417.61602274985,6681.08740708797,6951.32294111964,7431.19462320429,9022.82251615545,7602.53756149011,5383.41424240793,4776.90002490848,927.37353240497,2515.8154378132,5630.30205078843,1509.10103803473,1935.13774741219,3712.75436147219,2395.73073648537,2391.10545467553,1934.57095892012,1541.18160001719,1931.30743683688,1597.3520949635,1563.27802935311,4071.0616018402,2217.73667541474,3825.69065433166,2676.05018537736,4065.07628046178,3797.31472877063,3168.82158077856,4144.89841701748,1593.99809645742,1249.2962258315,3986.28183437954,2261.80067026002,3327.66745520077,1932.95028925539,3674.06044306481,847.348553918939,4639.40412083239,4663.53116649853,4738.42134268151,4640.87521802689,4637.07570366378,5392.57172983953,4918.58970440938,6408.08134257409,4977.66462180429,6003.95460139893,4841.74138625461,4057.34301867955,5682.98030268588,4971.88561497384,4041.86686794606,4655.85575053969,5460.76015565907,2405.84761760023,3754.61664529312,2512.20108734667,3817.76565253614,3594.56030120467,1302.31794376511,4871.74522629234,4226.9106686621,5301.59127181338,5123.1163220595
4925.88982770851,4477.00111299426,4127.36625901403,4873.63368147368,4415.16501125964,5034.7706375718,6392.89274340276,5721.39406080288,3607.40633669984,5621.51369412509,979.199106861865,472.412450432531,0,762.923019153749,760.199969429318,5770.91055556317,5736.64721328658,5584.68709267311,7059.33874063793,7897.84424747624,8211.29552064862,7613.96560163542,7001.92518553579,6953.36986970881,6390.94702149504,8784.36514753115,7324.46274981377,6572.24754467052,6833.77697270913,7332.25319461293,8865.55920028,7485.8432033227,5346.44257399377,4800.05287081596,1377.8478349256,2463.90254783168,5761.32234393213,1773.84588778808,2407.20147211032,4096.62289545166,2867.05073871512,2840.71497619262,2406.82067200072,1975.5357759419,2313.12115949207,2069.38728589348,2028.21817185279,4515.97157242297,2665.08885727973,4240.92818410206,3148.31213170477,4527.79380377993,4263.12496440498,3439.59381874983,4604.26416381456,2064.02659090938,1700.98252265329,4450.67103635599,2733.61545424311,3794.99690648467,2405.30797045349,4106.18219151768,1190.23645871362,4782.92390646693,4834.8455873129,4856.23338136454,4804.33783967302,4795.89088800066,5612.79519433132,5056.89938535756,6485.81707197987,5222.97666147696,5965.05962900436,5067.67249550257,4322.67763088544,5754.05662801934,5201.4226146206,4341.01926655178,4887.63050307948,5653.00573775503,2554.78798053249,4112.51159332065,2735.50371416168,4067.50966880729,4060.32290997114,1774.56946634812,5020.26331854846,4557.42736588344,5524.85516219307,5352.34828226615
5114.84119188873,4649.36160929065,4382.65153427853,5077.54122669164,4638.34282141819,5380.02190272123,6646.75269893209,5808.52776773872,3967.54455659301,6013.23064497574,277.729648400718,377.410547599208,762.923019153749,0,809.262796358404,6173.20327951411,5862.22353744189,5948.15215377542,7536.54867335494,8363.57038990959,8660.39974777802,8114.42928569967,7496.06260404813,7430.1588636262,6744.37118816649,9290.73983322844,7760.14352842601,7029.72494298657,7302.23893467682,7775.63399491467,9382.65192236863,7952.39222561394,5709.30306324793,5078.82056235305,899.553740681793,2859.59551035359,5868.86528945591,1705.33278494594,1717.15490601019,3730.09041292105,2210.90540605592,2301.58692648529,1740.49128647121,1513.72104785096,1982.68531975419,1384.61426053192,1301.68825203195,3975.91865262753,2137.65927099021,3792.67038481398,2455.27246320825,3917.0874421349,3637.75308585267,3319.76141990074,4008.57234296943,1358.98523999409,953.368873356035,3831.9592475184,2035.82871128823,3163.55951686045,1723.45340963191,3610.40231493135,470.020433429329,4874.91434114616,4880.13261311635,4989.5698336598,4863.05474213243,4862.44492863157,5568.29781976914,5155.90769191612,6675.79787588183,5135.00561917333,6329.05016398505,5016.07134907592,4203.81126970536,5956.950684024,5142.46970900725,4156.35374850454,4826.62853189687,5657.7702510314,2659.83214787473,3806.20698070585,2713.08021309176,3980.09759495897,3436.4509039708,1103.04315802182,5102.64635414748,4306.62369654875,5475.36606688662,5293.04831334815
4335.1444024656,3873.49896617115,3584.07940602143,4293.27904233073,3847.64944272048,4571.5739706392,5852.91789137175,5070.09191787344,3158.30586390265,5204.09955274301,1081.7525569,509.511488487892,760.199969429318,809.262796358404,0,5364.37098675993,5107.34097392676,5139.14375993146,6735.14098304702,7559.35815861085,7853.82566974492,7317.34174425122,6698.33689749311,6628.79929973241,5936.12023829352,8493.55491330695,6952.76020984395,6225.51281052335,6499.5088586502,6968.99479411478,8588.13625507423,7148.67523491209,4900.24888492305,4277.49515926276,777.753745461256,2055.41103051327,5121.5361714173,1027.49238893581,1920.37900646025,3343.56767832572,2308.08263927606,2171.79283616373,1883.33912695071,1292.16967837047,1565.17599435565,1598.52367950033,1643.89961572035,3821.96856833052,1993.33872530891,3507.37282661692,2633.90103271548,3885.04519505013,3637.47537911009,2696.61226432658,3947.91076372848,1629.66514323735,1415.7989571135,3816.16596036857,2243.20932858948,3182.91953829296,1905.20206272391,3392.57099115096,1246.96924960242,4131.25253226318,4158.99075691567,4228.96080852343,4135.06604020386,4130.6121173311,4901.02878709371,4410.12113515233,5899.46247201176,4495.38988788504,5520.13026846303,4351.68403968061,3583.57317631287,5175.13984985128,4483.26968286938,3588.47238494011,4167.76175174175,4961.15485417943,1896.6960516861,3353.03429797614,2017.3037827246,3336.08659811629,3436.1264645715,1314.6349760202,4364.18303894206,3798.19042706843,4811.01564053995,4634.52859924752
1753.04733076541,2076.47714379781,1976.15035332183,1694.39193833855,1880.58788033704,873.856032726821,1268.36981533604,2241.21022702606,2208.27800977334,175.653311664879,6445.86722871195,5837.2981892434,5770.91055556317,6173.20327951411,5364.37098675993,0,1986.99066923969,362.865464494947,1482.78938808,2236.35781517889,2503.43896658699,2096.23607139553,1516.82881660773,1385.15617151445,713.567362189432,3224.90443853229,1599.35320928092,954.089375660056,1238.72800664112,1624.52409870138,3342.66253665832,1840.76604388813,536.098957187451,1351.9953349771,5699.70461835591,3323.22101365319,2108.10307997243,4691.67267450883,6441.39609013087,4963.08094924661,6384.60183537787,5782.60395652772,6314.2123670431,5537.8944466415,5066.80043720687,6313.92969574813,6519.5775557494,6083.10475685504,5721.88779845599,5440.53817834161,6725.71760577238,6602.85587546947,6622.12574066695,3901.52645337459,6513.64680150303,6411.75663812498,6518.05275173697,6637.7428340571,6602.06482365016,6507.17233316825,6395.39097447911,5705.2961751149,6601.27189101347,2357.69423601731,2606.38778149189,2097.92656380345,2538.4426886839,2496.63106626621,3087.08926301622,2235.00158287779,1722.17451179013,3347.16642901729,348.594192594676,3134.25929003824,3624.9767117382,1463.60339570483,3170.50365344322,3969.98515587496,3208.65507991653,2773.88543258826,3712.07699520175,4637.95688033595,3924.88560191773,3531.79242508705,6540.35700493136,6188.60410884023,2343.21272155144,4318.64029527087,3113.41990435826,3170.19264381885
880.434764964021,1273.34302370694,1738.2002519428,966.24641467419,1412.3191818032,1585.97399627377,1162.46352975027,258.036631871539,2451.91175907192,1879.99497640435,6096.59778263988,5616.64271745365,5736.64721328658,5862.22353744189,5107.34097392676,1986.99066923969,0,1661.53817744571,3145.82838475182,3606.05155380673,3721.70928501406,3681.65772383976,3254.98308136103,3081.82952716905,1829.4929789025,4569.91012172566,2986.28539274363,2722.43631204814,2947.09482718804,3048.75382423868,4712.95679397915,3326.71486560952,1654.21430423336,1312.99500813123,5133.26040003941,3446.22083933003,121.57273847978,4164.64100870249,5506.0561818515,3428.28378672537,5281.18901540228,4666.07489986245,5369.23474599909,4750.5851215188,4197.29560637034,5493.47471958039,5734.34105426875,4456.59227721046,4668.47863605128,3863.129219166,5556.08100822192,5008.34102709767,5099.76017291603,2762.93191648164,4892.83531305709,5601.53209357677,5862.15381054603,5066.10340451513,5563.93804371341,5111.00934201513,5456.92475941299,4174.30839735329,6190.62998586336,995.90795193259,1069.00877183023,880.662641043592,1054.32069612538,1040.3490228704,1130.5258623131,715.48475439512,905.288399649679,1491.76354745729,1738.2513262872,1348.459250127,2109.53322870997,527.500170104072,1329.560224628,2401.33636592424,1493.62026224144,806.76530056044,3210.85918876674,3107.6366765165,3174.870733308,2163.06377691674,5068.53634434526,5471.28133159913,789.314252767049,2649.34780121615,1175.68124638915,1278.67629679454
1390.7078327568,1724.98866246627,1667.2967106922,1333.68306800669,1542.97698579307,575.324694087109,1116.70004812904,1911.30643820739,1985.22788347797,220.31083978151,6217.5807280547,5622.54090783536,5584.68709267311,5948.15215377542,5139.14375993146,362.865464494947,1661.53817744571,0,1815.67951258869,2531.70165467885,2777.08203491777,2425.95477405781,1862.80007619528,1722.16919946446,806.692890199017,3530.69488777896,1880.36173063841,1295.01954464418,1574.83513667224,1914.30881988253,3653.45714772344,2148.79031009692,239.140792936012,1011.90420197905,5434.80774574916,3122.49444195736,1783.1109158796,4421.31213884774,6137.35108152252,4604.75919771948,6062.66783037062,5456.40434922373,6008.36952620971,5244.44549987332,4760.35842908558,6022.23778786412,6233.43588368497,5722.93052120146,5401.35869273658,5081.38068761339,6398.88370545211,6244.56372544727,6267.56312214646,3560.76433965677,6154.13340501509,6121.91434553567,6248.08691418263,6280.58001291623,6287.80902828067,6160.54003838136,6090.73498059116,5348.62601972538,6365.3769982288,1994.92625802008,2243.64038823778,1735.1605760245,2175.58488193876,2133.76590624056,2743.47567366427,1873.93431123745,1521.40836393978,2990.26945336293,381.473346160436,2774.55736088463,3264.02275453599,1148.80905090327,2813.40277994803,3608.56013956899,2846.67595930095,2434.54792297326,3430.29929946914,4279.09992863046,3618.55199133106,3175.29079288802,6188.67777620928,5908.49752334095,1981.81350452172,3955.96226620932,2766.14901388708,2816.96739979815
3168.29564330934,3536.72483783467,3457.8895885859,3125.71196541382,3357.72002707518,2356.53548005057,2046.89521419008,3399.12216267889,3621.99671426288,1658.43528835413,7813.1799006072,7183.86505782109,7059.33874063793,7536.54867335494,6735.14098304702,1482.78938808,3145.82838475182,1815.67951258869,0,841.593399701747,1172.92196831518,613.673066122015,173.826682627735,106.39887017576,1316.51061695045,1768.02419496697,467.201051265783,531.429408376616,245.133518617444,414.57270502038,1875.95078266294,434.530552068478,2017.67344869863,2826.91286224026,7132.35320142377,4679.93838686272,3254.57993689487,6135.95683536735,7915.84394654303,6391.0218199518,7867.21784672675,7265.31280417018,7790.03846497127,7004.66708926121,6544.04437573212,7777.64694418576,7976.91073551234,7493.73975946045,7204.36119099346,6861.52759937765,8208.4036305493,8027.03210297407,8065.63435608437,5376.4398825471,7928.94343654862,7873.37818058095,7954.66488970146,8068.77369876464,8082.45278504149,7973.17482946308,7870.32228121399,7140.70205445359,7981.68345248454,3753.02654012385,3978.29539825372,3497.47729628759,3919.42455804197,3881.41789991695,4272.61818412421,3582.32425083297,2495.81938351733,4622.47907532854,1517.23859329459,4443.44836490537,5038.07564238425,2641.55717922973,4451.94396679281,5375.89454086748,4549.73796254184,3947.88103272726,5172.89974384736,6063.45190331423,5403.2048222433,4973.14485114605,7994.09864845535,7639.59372079578,3692.07210461886,5697.65299941311,4321.34488689756,4418.79606567616
3799.09762455756,4207.72026860555,4198.62269184724,3772.46967474879,4061.41185315095,3098.81518740403,2445.64110655811,3843.08231321531,4425.64841424017,2408.77652990501,8639.46807945768,8014.27962650206,7897.84424747624,8363.57038990959,7559.35815861085,2236.35781517889,3606.05155380673,2531.70165467885,841.593399701747,0,348.303493990267,445.427583586216,927.724049362951,946.501167971029,1865.96209916876,1004.39405873786,658.113270427249,1333.88604475282,1064.42176587068,617.693680928392,1135.49982014577,412.187642494586,2754.50593710135,3533.50534314136,7931.27766669231,5504.30566807712,3700.47287033271,6926.33975182444,8668.97264880826,6981.25895500247,8585.96126273929,7975.12447532567,8540.07117971224,7772.09193573623,7292.05594594672,8548.93283666802,8755.79241710862,8050.25402435882,7926.86128374777,7437.76925549847,8914.88953077376,8596.81406896421,8664.41365838658,6056.21731238061,8487.40363528256,8647.30824994066,8751.39342189955,8648.11443532843,8817.26057432323,8615.26240926044,8622.40169656763,7734.3138055835,8804.42358488788,4349.62898760945,4548.36429909703,4104.79740493905,4498.93461094343,4465.27130902795,4693.13341574551,4144.44706700242,2816.28787534221,5096.43091241044,2184.28383784065,4949.03994149818,5627.01426687272,3150.3834290547,4935.6115358369,5951.75804531137,5078.82192654562,4374.10912998637,5948.36155132492,6653.97692043975,6150.17441709107,5597.3901330748,8611.11531836886,8424.81309611959,4251.69598290871,6239.94813646949,4755.57156814507,4878.85858897536
3989.26648726666,4413.99286627951,4441.7899438392,3970.50961203662,4285.45312615379,3350.44298909909,2560.89870325016,3948.27061675276,4707.33624222854,2671.92052341406,8935.24265254195,8315.40350237357,8211.29552064862,8660.39974777802,7853.82566974492,2503.43896658699,3721.70928501406,2777.08203491777,1172.92196831518,348.303493990267,0,776.943470971793,1270.9575065053,1275.33763460677,2061.39647860179,851.781061488315,904.221990307408,1639.05417371352,1382.66383285238,884.831576510732,997.611043721362,738.391942814653,3006.86198808339,3763.10150542079,8202.58009733036,5801.22489115967,3808.50994894754,7192.69956464628,8905.91871876131,7130.94201747333,8801.14037544811,8186.51246338316,8775.23537691203,8020.52768232753,7528.74610576784,8798.56289724025,9010.51609299787,8178.20884094951,8146.03624837364,7578.32218542745,9121.75425135983,8729.2960923369,8811.71610872534,6256.94307232894,8614.53855136561,8898.63968916229,9019.76772759922,8785.32615219201,9041.93513779957,8786.02510256118,8858.74643512781,7882.51033215513,9096.19819414475,4518.44588313647,4702.90969471424,4280.8968274162,4658.36068909661,4627.04128799191,4778.0805619092,4299.02318147516,2888.72792386619,5201.76167880285,2414.98635437976,5070.13019788269,5783.01358362401,3294.47324612725,5046.74344799752,6099.43098724994,5209.79806911839,4464.95991053707,6206.30991560002,6805.32418413214,6389.28139008789,5771.20354047279,8768.29575337638,8684.77309887748,4404.05549025587,6369.59243582234,4846.0121648509,4979.75899302352
3764.46296201036,4142.85458370759,4071.56007541806,3725.79125198113,3968.81414324759,2970.05878540542,2544.72844667888,3929.44474691193,4223.89568441237,2271.88938170019,8391.73941190737,7757.15986331995,7613.96560163542,8114.42928569967,7317.34174425122,2096.23607139553,3681.65772383976,2425.95477405781,613.673066122015,445.427583586216,776.943470971793,0,619.318240382489,714.157361661624,1869.75118240381,1176.34578488229,718.280591264056,1144.7547885355,858.556158620312,647.839060167585,1274.15282157089,373.922099849189,2630.67156361094,3437.78950300879,7732.95362087318,5264.66625145601,3784.92943775016,6740.82823495376,8528.11350439829,6981.82642081258,8480.79799758302,7878.46794597044,8402.65322718948,7615.13658137318,7157.07041266283,8387.04956880369,8584.37320155177,8075.9801746526,7817.98529451589,7448.91709916773,8821.51119396221,8613.83234377516,8660.40373296927,5985.83157964315,8512.27828108138,8482.14600924861,8555.73662227374,8658.33953306323,8695.97998721325,8577.68644738296,8482.71546057661,7733.24669838479,8564.28489302359,4341.17699289907,4558.83168488179,4088.07793232742,4502.80144692516,4466.04501615097,4796.7694584667,4159.06063239776,2960.82429753971,5170.09958905228,2115.35985297434,5002.7589872821,5626.62763389689,3194.11248059036,5002.87642837948,5961.13772640043,5117.90730497311,4473.18779055203,5782.62897999064,6653.93644213895,6016.50468486946,5571.07472935818,8593.26354023942,8245.32676317475,4268.32829677176,6272.78635721064,4851.58971279015,4960.17459355712
3234.5728880153,3587.78834466749,3481.16013073746,3187.14648702858,3397.41647695568,2385.60454861996,2176.31404821544,3510.13498144742,3608.10278594127,1691.260919535,7773.28383464705,7139.63688570481,7001.92518553579,7496.06260404813,6698.33689749311,1516.82881660773,3254.98308136103,1862.80007619528,173.826682627735,927.724049362951,1270.9575065053,619.318240382489,0,179.598165387767,1427.91504551456,1795.22079698077,637.207991580503,568.803969918018,308.229326448636,580.331075028151,1893.05957765541,544.514631347979,2052.66261117412,2868.42261821161,7115.721299201,4645.38876645237,3365.97689145211,6126.12159545747,7923.62727880734,6458.46005781647,7889.95385320922,7292.4727072462,7799.43229580098,7006.61373162445,6556.17397390962,7776.57940372654,7971.50260912736,7567.96285051345,7226.55853117293,6931.80368299528,8235.43792340019,8096.93921887251,8127.67729407003,5418.34871444873,8001.92471222433,7870.79079729303,7938.59482820626,8136.09737788703,8098.23672519593,8022.64267503283,7878.65729047567,7205.76594484371,7945.30019634021,3826.45320101532,4057.97863227942,3569.04278559356,3996.83932866973,3957.8166182891,4384.45766459822,3665.83480916069,2633.27089805663,4722.4661507073,1588.98546007763,4537.10525587717,5109.10672014934,2743.77120385425,4550.41695688929,5449.54248540265,4637.57824750938,4059.84971416678,5173.49141988831,6131.50651138235,5417.87383086014,5034.21642729486,8051.07028265455,7630.96329219577,3775.70709959027,5779.07055483727,4430.39027061687,4522.34891074458
3082.37205674257,3445.34148573439,3358.71052936647,3037.89273807525,3262.74905543766,2258.34515996711,1997.578763604,3336.38433606722,3516.86083026306,1560.68786025213,7706.79677557357,7077.47159163042,6953.36986970881,7430.1588636262,6628.79929973241,1385.15617151445,3081.82952716905,1722.16919946446,106.39887017576,946.501167971029,1275.33763460677,714.157361661624,179.598165387767,0,1253.13222592732,1873.38870272579,526.481460721959,431.441938851018,147.361878390712,483.979760195684,1980.34567677229,537.46582788285,1920.79689152756,2732.29475523001,7027.17666592373,4573.62023362628,3192.06748026747,6031.44341758677,7814.02651626797,6306.14161554031,7768.45238750243,7167.55443532964,7688.50498503615,6901.8137439612,6442.93831991436,7674.37789442956,7873.04195870526,7411.80625931668,7105.42227061835,6777.8581978217,8110.68666735724,7943.31353503151,7978.79699856491,5282.50152391439,7846.51156823189,7769.89332266135,7849.57200069326,7984.00327168786,7982.18453843919,7881.87473415509,7768.60101319209,7054.95077786411,7875.36280415367,3670.23847602805,3898.35599940941,3413.82776495469,3838.43601281633,3799.96491735808,4210.55752265574,3504.1036305458,2453.75134345868,4553.15066282732,1432.50710406441,4370.5697241491,4954.50667736805,2573.11107537083,4381.72603248807,5293.48813540104,4473.84570373728,3885.86299486007,5069.70271247363,5978.78532376641,5302.4936182232,4885.60367932317,7905.38140733542,7535.29873362537,3613.93792324485,5618.78939885133,4257.47447062177,4351.53661606312
1933.95278354844,2352.62883241696,2411.01798815823,1910.7337441055,2230.78324699653,1364.69051803924,778.51817491055,2083.4461559811,2788.42447587985,810.362063494645,7012.03853972594,6423.0102916765,6390.94702149504,6744.37118816649,5936.12023829352,713.567362189432,1829.4929789025,806.692890199017,1316.51061695045,1865.96209916876,2061.39647860179,1869.75118240381,1427.91504551456,1253.13222592732,0,2867.50241064518,1211.88115194625,921.731269507426,1121.2516073179,1264.07553337593,3001.16089756206,1532.89903926634,1044.51335137906,1717.41730177609,6205.01669885371,3928.08562744813,1939.05327464256,5189.06898011598,6853.06817627864,5124.68440629694,6739.77482613094,6125.16294497856,6721.20835309939,5981.06883772126,5477.49404216843,6758.82670274131,6977.32624710786,6209.53351573176,6085.22325388766,5587.067303805,7061.10705973475,6750.43666413114,6806.97222144654,4197.29928930685,6646.29223974111,6860.91546694669,7011.41195628446,6797.6815909671,6982.29027681274,6749.54291761292,6805.49230569078,5877.54123831952,7155.65969409084,2486.84305928364,2694.52337867369,2239.72106440612,2641.38889822119,2606.19628006533,2957.49792968914,2292.66590172852,1257.94213506167,3307.84719188138,429.733074436118,3134.35658041581,3768.81982162715,1327.39403577976,3138.40009028266,4098.85093081474,3248.16782649405,2632.78413421975,4190.23096041373,4796.86487384061,4342.71019633468,3731.91536609506,6748.82444686462,6661.11411238083,2401.45235365507,4403.94568724169,3005.13669445101,3102.70365176441
4801.42181211282,5212.07667041817,5195.63163594015,4776.08921072855,5064.51826136857,4093.62084470633,3407.90251939605,4798.47871110724,5389.97408542646,3399.12210102353,9568.06849054853,8933.06770151537,8784.36514753115,9290.73983322844,8493.55491330695,3224.90443853229,4569.91012172566,3530.69488777896,1768.02419496697,1004.39405873786,851.781061488315,1176.34578488229,1795.22079698077,1873.38870272579,2867.50241064518,0,1662.50532660155,2293.55112389757,2010.20993728174,1620.39027893011,147.618638078598,1384.3482705178,3749.84186483111,4535.8216532381,8900.3320979339,6440.36605423319,4658.20718371037,7902.52391254369,9665.26886343714,7969.89587575714,9589.3282766538,8979.0915717425,9537.29555185963,8762.36805620562,8289.32733604578,9537.65053374296,9740.35491660982,9025.34189889687,8929.62725338983,8421.21417285473,9919.14288542989,9575.2867512325,9652.2932214665,7060.48160571234,9462.00647072082,9634.67390227737,9722.55272220198,9629.80169782189,9818.35631213485,9613.94409605132,9619.02008194897,8722.39604161543,9740.51557612975,5345.91756584883,5538.36267338737,5103.54492903317,5491.28575516314,5458.67626472977,5629.85917347198,5134.16442485075,3740.45415049108,6052.42011752216,3187.70326665466,5917.91013466498,6618.36259386032,4133.33180296774,5896.51213787765,6938.85108943746,6054.96357014663,5316.62366588393,6933.72281985714,7643.3866406419,7147.12854904912,6596.14790992888,9604.16006890529,9405.15120846506,5240.34855290554,7215.67150710417,5697.72951586084,5830.84581207922
3142.77880461639,3549.62212350514,3547.52483765783,3114.99106694415,3404.62319807812,2451.19792317316,1837.15079478044,3229.95791920195,3803.55387817166,1768.46134983782,8034.43310695536,7417.61602274985,7324.46274981377,7760.14352842601,6952.76020984395,1599.35320928092,2986.28539274363,1880.36173063841,467.201051265783,658.113270427249,904.221990307408,718.280591264056,637.207991580503,526.481460721959,1211.88115194625,1662.50532660155,0,769.532429409772,567.106728177018,73.8556589200257,1792.84165924496,346.557210281344,2107.02046723519,2877.62006325445,7298.88707679452,4902.17185517915,3085.9601548917,6289.81399121841,8016.72125195108,6334.4789442203,7928.6603744347,7317.38264766522,7887.19191244553,7124.47707305874,6639.4403798971,7902.06867741809,8111.73157846783,7412.35816810563,7270.03739057837,6794.4539947249,8256.91164842756,7956.13744509797,8017.30130348824,5398.17125940939,7849.45986032148,8001.34639993736,8116.66092893396,8005.21404462937,8161.58571596116,7960.87001999956,7969.93366968245,7087.51989779768,8193.87172596311,3698.4224146186,3902.41482317111,3451.57752400111,3851.01445717668,3816.47372498363,4092.07489762836,3499.24719563673,2244.02045430817,4477.83233077163,1527.6244196865,4320.21413476862,4979.01679003882,2513.95531022494,4313.43259650056,5306.84352038261,4443.72614685702,3769.68677020723,5305.71222159987,6006.81788614284,5498.15073394655,4943.57348515269,7960.52548704835,7783.93244694887,3607.29127629877,5603.47246024706,4149.66634005564,4264.26441529823
2666.46678320387,3019.80709966378,2927.31100601725,2618.43022415233,2833.10350502084,1826.96386727569,1697.34881225145,2979.61117527394,3098.46211648339,1129.51643444978,7305.58607349976,6681.08740708797,6572.24754467052,7029.72494298657,6225.51281052335,954.089375660056,2722.43631204814,1295.01954464418,531.429408376616,1333.88604475282,1639.05417371352,1144.7547885355,568.803969918018,431.441938851018,921.731269507426,2293.55112389757,769.532429409772,0,286.299699444646,765.444576370626,2404.6994737292,923.450494917273,1490.0027522824,2303.11457790523,6608.17955953973,4170.41969833404,2836.62235801523,5608.9773675501,7384.51664197978,5890.08369770119,7337.02009771514,6736.18912700917,7258.63831447346,6474.08522040413,6012.61629174999,7247.58534705523,7447.95521640264,7000.93542999102,6674.00564293153,6363.87580788807,7679.32397279272,7528.84269209813,7558.87333780673,4853.52753856252,7434.50608080433,7343.66380279818,7429.93830191436,7567.61031405282,7551.22646439952,7455.52756345311,7338.96513010608,6637.09289523595,7470.78427096956,3260.05052805624,3494.15571047876,3002.13854188566,3431.95571901185,3392.50702929473,3852.79241488608,3104.5562535082,2172.23400198073,4174.2977882153,1025.12291946175,3982.75986485388,4541.59694483287,2203.20989223807,4000.82235748672,4882.69864999799,4078.38237758921,3529.18956026138,4642.84605968663,5563.24909688644,4871.82453764928,4465.41534640341,7482.54159016587,7111.76576976686,3214.39700515541,5215.30399553256,3894.35842158113,3978.68722432238
2935.9417786785,3297.99616678857,3213.1749779468,2891.01063219251,3115.62575424535,2112.23175397748,1876.12075469753,3202.44729947699,3380.05868363547,1414.32626015734,7578.55120106977,6951.32294111964,6833.77697270913,7302.23893467682,6499.5088586502,1238.72800664112,2947.09482718804,1574.83513667224,245.133518617444,1064.42176587068,1382.66383285238,858.556158620312,308.229326448636,147.361878390712,1121.2516073179,2010.20993728174,567.106728177018,286.299699444646,0,541.808341390877,2119.7864077511,652.241850321685,1774.12062362665,2585.10276333811,6890.3237229448,4444.09794384785,3058.36564318488,5892.6793462044,7670.73915249139,6159.86358518894,7622.71258827491,7021.31379320094,7544.90976768569,6759.86022576471,6298.9157883318,7533.06293647734,7732.80461510824,7266.44308758794,6959.77711109932,6631.92865481587,7964.4338569412,7797.33842223308,7832.00414815379,5135.24669113416,7700.95971460681,7628.9433980518,7712.41416644071,7837.71823490669,7837.44121256975,7734.52125280372,7625.2070656414,6908.42409960106,7745.59005603139,3524.75823765594,3753.98437470382,3268.06859832719,3693.63108792219,3654.97766834175,4076.79177936328,3360.56522195224,2338.34150902537,4414.36401212721,1286.77631780491,4229.69183087403,4808.67506238891,2435.54188499622,4242.42070385327,5148.03873507666,4331.32111290264,3752.23479074361,4928.30185246839,5832.57725392605,5158.10870302664,4738.71682746328,7758.25475683583,7395.97454152261,3470.42337474101,5474.74100620122,4122.39556021149,4214.12028614971
